region_id,region_name,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted,month
10000048,Placid,457963315.1,16724630.0,3810000.0,877758260.0,137646039.4,2271110.0,1079000.0,286732780.0,202505
10000049,Khanid,1237815125.2,11626700.0,362696000.0,2233521350.0,272024754.1,976050.0,96988000.0,390767540.0,202505
10000050,Querious,440287373.9,0.0,323695000.0,473617710.0,35794569.0,0.0,72512000.0,8948440.0,202505
10000051,Cloud Ring,309637540.65,11198660.0,140707000.0,220913740.0,23921303.15,1116790.0,29115000.0,2092500.0,202505
10000052,Kador,1407322307.85,5018180.0,1520955000.0,2740697280.0,431268975.55,270480.0,199523000.0,580376580.0,202505
10000053,Cobalt Edge,1024523375.05,474860.0,197751000.0,391484500.0,188713246.9,85180.0,45757000.0,37128260.0,202505
10000054,Aridia,647471607.15,37703930.0,235784000.0,423503720.0,148049934.65,3500470.0,33033000.0,106884120.0,202505
10000055,Branch,962536189.05,672070.0,161342000.0,243789080.0,68217305.95,27930.0,14746000.0,51631060.0,202505
10000056,Feythabolis,653984220.15,2951420.0,51137000.0,380258480.0,194465002.95,590050.0,12616000.0,2267400.0,202505
10000057,Outer Ring,56883848.2,2176730.0,25618000.0,67498950.0,2416039.1,83310.0,4010000.0,849300.0,202505
10000058,Fountain,5362020656.1,14127170.0,1210557000.0,1898486170.0,47433322.95,2482930.0,142576000.0,21853820.0,202505
10000059,Paragon Soul,58287072.9,0.0,47387000.0,112674130.0,2292650.7,0.0,13544000.0,1262130.0,202505
10000060,Delve,476488396.95,10211850.0,114601000.0,224724460.0,122314271.6,1186950.0,29690000.0,5664970.0,202505
10000061,Tenerifis,2985597995.05,5640180.0,629606000.0,1280645760.0,1030813802.75,539800.0,161925000.0,91792460.0,202505
10000062,Omist,1092244800.2,1227480.0,83746000.0,151961660.0,111885038.0,72590.0,17652000.0,4310230.0,202505
10000063,Period Basis,160873816.4,0.0,24450000.0,38917520.0,78465037.25,0.0,7767000.0,978020.0,202505
10000064,Essence,1524900693.6,3926680.0,683575000.0,1368966290.0,347399417.1,464690.0,95916000.0,36916000.0,202505
10000065,Kor-Azor,862743240.05,7392520.0,360509000.0,441173340.0,195589298.95,729940.0,30329000.0,61041480.0,202505
10000066,Perrigen Falls,5354154702.55,3115520.0,524891000.0,984129660.0,785913815.7,440250.0,128891000.0,85452210.0,202505
10000067,Genesis,1444508609.25,7009660.0,608153000.0,1033903040.0,305988497.65,921410.0,121166000.0,324227270.0,202505
10000068,Verge Vendor,1537883349.55,2108350.0,2489000.0,602384180.0,308243602.8,159970.0,76000.0,129201690.0,202505
10000069,Black Rise,375859797.6,8524070.0,380456000.0,582355490.0,52143495.1,1275840.0,48861000.0,150521810.0,202505
10000070,Pochven,230200584.0,0.0,0.0,9042120.0,101898280.0,0.0,0.0,37060.0,202505
10000001,Derelik,1449000568.65,22423200.0,632809000.0,1537728110.0,306677345.8,2163700.0,112198000.0,402656010.0,202506
10000002,The Forge,3463585864.45,16398570.0,4953875000.0,2642223170.0,903583199.8,1791300.0,694789000.0,670184900.0,202506
10000003,Vale of the Silent,4474786351.65,7366240.0,1263889000.0,4494478350.0,109048746.8,1113070.0,208629000.0,462441550.0,202506
10000005,Detorid,1244018365.05,2243820.0,262519000.0,165607190.0,145322101.55,60160.0,67497000.0,3655100.0,202506
10000006,Wicked Creek,144691186.0,5227380.0,343000.0,11364660.0,33670582.85,539280.0,0.0,1307440.0,202506
10000007,Cache,142708567.55,960800.0,29513000.0,110482350.0,19373478.2,208890.0,8160000.0,5304970.0,202506
10000008,Scalding Pass,69890870.4,4294060.0,24183000.0,30954080.0,4858671.2,342840.0,7204000.0,2128530.0,202506
10000009,Insmother,80797295.05,4206500.0,37065000.0,82905110.0,11682796.85,454870.0,9643000.0,1988350.0,202506
10000010,Tribute,303900730.9,1020810.0,1182899000.0,828810710.0,20359112.3,37530.0,148656000.0,53591490.0,202506
10000011,Great Wildlands,29056781.2,3780420.0,16580000.0,86805820.0,5913458.2,361270.0,3319000.0,987980.0,202506
10000012,Curse,7693190.1,19249350.0,10252000.0,17469350.0,890959.3,363220.0,2451000.0,14090.0,202506
10000013,Malpais,3050154131.7,4785380.0,637907000.0,457103250.0,217872716.9,422520.0,187738000.0,16691290.0,202506
10000014,Catch,396315927.8,19964520.0,286551000.0,272159140.0,69648603.8,1478460.0,41863000.0,6053960.0,202506
10000015,Venal,39186210.1,5576830.0,6796000.0,49586130.0,837314.6499999999,225830.0,2023000.0,12319310.0,202506
10000016,Lonetrek,2863386478.75,21684420.0,1879981000.0,1624079580.0,586183566.0,1825960.0,358195000.0,229687680.0,202506
10000018,The Spire,1785616465.95,2229020.0,129095000.0,223913760.0,362915072.6,243130.0,35840000.0,14182220.0,202506
10000020,Tash-Murkon,2694805449.2,4308160.0,1149980000.0,702104510.0,697183130.8,288130.0,139014000.0,111100540.0,202506
10000021,Outer Passage,1397198942.85,1317700.0,231770000.0,319358440.0,204407236.45,170160.0,33227000.0,11710450.0,202506
10000022,Stain,74494893.2,63670.0,152292000.0,188440470.0,1533185.5,0.0,13583000.0,587440.0,202506
10000023,Pure Blind,936442646.65,3843060.0,142078000.0,498997910.0,183263205.85,396950.0,22398000.0,13239310.0,202506
10000025,Immensea,3454360538.5,1394630.0,421224000.0,560903750.0,493568684.65,84940.0,66417000.0,10630260.0,202506
10000027,Etherium Reach,4753891044.9,2874930.0,308072000.0,679622470.0,733437369.1,300580.0,82975000.0,26687050.0,202506
10000028,Molden Heath,510123771.8,9357100.0,701766000.0,178276450.0,94795545.25,1271090.0,163376000.0,10760820.0,202506
10000029,Geminate,244068114.0,1507680.0,79858000.0,235202570.0,8726500.55,112600.0,17902000.0,4743530.0,202506
10000030,Heimatar,2125434258.75,11131970.0,862674000.0,673699360.0,446975502.7,1491690.0,151630000.0,39466360.0,202506
10000031,Impass,2392935239.15,0.0,172606000.0,707828560.0,196553932.75,0.0,28412000.0,74893400.0,202506
10000032,Sinq Laison,3275947447.35,7025820.0,1023475000.0,1168824380.0,734495822.8,751940.0,209609000.0,289371460.0,202506
10000033,The Citadel,2108366328.6,5086510.0,901958000.0,1645418430.0,585535667.35,469220.0,223754000.0,727257910.0,202506
10000034,The Kalevala Expanse,874691601.05,2600020.0,113826000.0,327028520.0,151170668.85,297190.0,25129000.0,76229070.0,202506
10000035,Deklein,1080554711.1,550140.0,162630000.0,377767470.0,37314062.35,9640.0,25884000.0,322920.0,202506
10000036,Devoid,418836412.4,1515750.0,668389000.0,1641165440.0,122524610.3,203290.0,146440000.0,70380560.0,202506
10000037,Everyshore,1612779680.0,1898020.0,2568421000.0,1068283130.0,387345388.15,112930.0,493671000.0,146552770.0,202506
10000038,The Bleak Lands,292400666.0,1587050.0,309794000.0,83741060.0,108029195.95,181100.0,55041000.0,46612270.0,202506
10000039,Esoteria,439563813.3,0.0,155597000.0,129818420.0,59698808.05,0.0,36918000.0,97540.0,202506
10000040,Oasa,1513589557.0,1675270.0,337565000.0,753895220.0,115403183.45,188650.0,32470000.0,32980060.0,202506
10000041,Syndicate,139828983.0,1745020.0,148448000.0,195595540.0,12074462.2,208970.0,28378000.0,25268640.0,202506
10000042,Metropolis,3884439622.2,9895310.0,3656326000.0,1029096750.0,617146712.45,705920.0,581817000.0,141106800.0,202506
10000043,Domain,3294032995.9,7038870.0,2160666000.0,4026655120.0,765783146.85,609860.0,305917000.0,621555750.0,202506
10000044,Solitude,237100172.6,15481760.0,698390000.0,577191890.0,56615801.6,2057090.0,157787000.0,49341900.0,202506
10000045,Tenal,207720250.45,10333570.0,114233000.0,175876800.0,24788807.65,68200.0,19308000.0,14960060.0,202506
10000046,Fade,198473276.6,0.0,21895000.0,86210210.0,57110655.8,0.0,5823000.0,24090340.0,202506
10000047,Providence,514260039.85,0.0,293625000.0,258413350.0,95461344.45,0.0,64768000.0,13497410.0,202506
10000048,Placid,588956111.55,17508560.0,4215000.0,824624930.0,179966467.15,2781070.0,854000.0,284973230.0,202506
10000049,Khanid,1099751946.2,11671740.0,348383000.0,2392985900.0,269239733.3,1183070.0,80170000.0,393201070.0,202506
10000050,Querious,219028908.05,0.0,145237000.0,231811510.0,18771661.4,0.0,34360000.0,5176510.0,202506
10000051,Cloud Ring,237453759.1,11664980.0,104875000.0,161936050.0,14771406.9,1311410.0,18827000.0,1480070.0,202506
10000052,Kador,1509866218.4,5181150.0,1478088000.0,3343254640.0,445746858.3,405680.0,159707000.0,617478940.0,202506
10000053,Cobalt Edge,544822679.1,196870.0,159427000.0,257306860.0,101435615.2,63330.0,31095000.0,31093430.0,202506
10000054,Aridia,590788409.45,36497460.0,222195000.0,465152830.0,129215721.35,3336060.0,31966000.0,114004600.0,202506
10000055,Branch,1538446421.7,610960.0,156524000.0,159784670.0,31753621.7,66840.0,24638000.0,25468170.0,202506
10000056,Feythabolis,853427376.1,10991140.0,73029000.0,313574500.0,238485108.2,811650.0,10437000.0,4484230.0,202506
10000057,Outer Ring,47111281.15,2009090.0,143296000.0,149789610.0,1586240.35,64020.0,17013000.0,621770.0,202506
10000058,Fountain,5888222516.45,14813010.0,1034360000.0,1930353380.0,48779691.45,2654110.0,131133000.0,30179210.0,202506
10000059,Paragon Soul,37856134.9,0.0,113924000.0,61527070.0,1796446.9,0.0,23462000.0,317980.0,202506
10000060,Delve,181328627.55,10345600.0,76936000.0,40791890.0,42042297.6,1418530.0,20937000.0,1605790.0,202506
10000061,Tenerifis,597578599.25,4023650.0,246179000.0,340971620.0,142373796.5,495200.0,51291000.0,44977340.0,202506
10000062,Omist,1118326795.65,1183790.0,169120000.0,159187780.0,48337978.55,116010.0,30521000.0,481710.0,202506
10000063,Period Basis,70403910.35,0.0,21712000.0,27342130.0,7849459.3,0.0,6510000.0,0.0,202506
10000064,Essence,1580094185.05,5008620.0,702846000.0,1428844760.0,377154830.9,452120.0,116772000.0,46254000.0,202506
10000065,Kor-Azor,832562774.5,7685880.0,376957000.0,477520310.0,211504699.9,643950.0,27196000.0,78191420.0,202506
10000066,Perrigen Falls,2417138820.45,2582480.0,208264000.0,504804570.0,455252964.3,313570.0,31508000.0,41090090.0,202506
10000067,Genesis,1240650017.0,8303950.0,696238000.0,1135019160.0,299938462.5,977420.0,131002000.0,276211460.0,202506
10000068,Verge Vendor,1377983594.5,2092220.0,2570000.0,595986120.0,279943369.6,116690.0,4000.0,141250940.0,202506
10000069,Black Rise,304083094.9,8185450.0,382303000.0,528442500.0,54641804.2,1380950.0,55125000.0,145446290.0,202506
10000070,Pochven,317878960.0,0.0,0.0,3741730.0,111718312.0,0.0,0.0,8390.0,202506
10000001,Derelik,1519858356.2,20580310.0,604850000.0,1482642370.0,375926270.15,1574250.0,106715000.0,332806090.0,202508
10000002,The Forge,3869062039.45,16643910.0,5045943000.0,3042093390.0,934732951.05,1976940.0,616478000.0,636186070.0,202508
10000003,Vale of the Silent,4496662178.5,22846180.0,1174984000.0,4350970460.0,110369211.25,3511700.0,162641000.0,264154350.0,202508
10000005,Detorid,138977658.8,2526950.0,221023000.0,55055940.0,3049120.0,263540.0,32850000.0,3153530.0,202508
10000006,Wicked Creek,6794049701.3,29644400.0,1248012000.0,887857710.0,903984331.5,4676450.0,170477000.0,25300860.0,202508
10000007,Cache,671272451.5,1094450.0,118603000.0,0.0,22377789.05,45590.0,31164000.0,0.0,202508
10000008,Scalding Pass,1039180160.15,3788740.0,564018000.0,243201540.0,219464464.15,634700.0,144774000.0,27861380.0,202508
10000009,Insmother,10999663323.55,6263740.0,1601103000.0,1250029140.0,1698479435.3,792640.0,364086000.0,51493480.0,202508
10000010,Tribute,362808793.25,822220.0,1413410000.0,689727170.0,5265383.2,17860.0,133484000.0,4849290.0,202508
10000011,Great Wildlands,29707481.0,4072690.0,12435000.0,104498490.0,3244161.6,641600.0,3474000.0,20218420.0,202508
10000012,Curse,14275137.3,16280410.0,8520000.0,35718860.0,553331.8,352880.0,689000.0,83540.0,202508
10000013,Malpais,3723905743.35,4682600.0,399349000.0,551851440.0,701527947.75,620880.0,82623000.0,17672690.0,202508
10000014,Catch,667605398.75,8315570.0,458854000.0,532725930.0,76546425.85,1471350.0,97733000.0,2659680.0,202508
10000015,Venal,84667093.1,3761930.0,11270000.0,120866330.0,4283278.7,147560.0,3553000.0,472160.0,202508
10000016,Lonetrek,3176184996.55,24437130.0,2110643000.0,1574718740.0,659626446.35,2136220.0,361446000.0,247397060.0,202508
10000018,The Spire,1570234842.9,1867230.0,190078000.0,255889580.0,433179915.15,284530.0,43991000.0,2916460.0,202508
10000020,Tash-Murkon,2614825247.0,4874060.0,1178444000.0,1016185250.0,673953303.4,310090.0,129988000.0,158718880.0,202508
10000021,Outer Passage,1874671437.35,1226770.0,266361000.0,351053020.0,590179189.15,202230.0,64248000.0,17438580.0,202508
10000022,Stain,74074807.45,287990.0,127656000.0,283048470.0,1295662.0,0.0,15208000.0,2612210.0,202508
10000023,Pure Blind,638432504.15,3914110.0,79453000.0,397504850.0,68061560.0,292480.0,21156000.0,7633500.0,202508
10000025,Immensea,248481117.3,1377710.0,72487000.0,146645440.0,27384932.35,218030.0,18190000.0,884840.0,202508
10000027,Etherium Reach,4290884862.85,2833400.0,345351000.0,730217770.0,753829086.95,299940.0,51801000.0,16585130.0,202508
10000028,Molden Heath,555676137.2,9612510.0,678160000.0,342960390.0,61210828.55,1094160.0,168931000.0,21820230.0,202508
10000029,Geminate,151542896.35,1977590.0,80202000.0,198325230.0,5060303.4,28260.0,15647000.0,1510380.0,202508
10000030,Heimatar,2029408125.05,10864170.0,758481000.0,1032533630.0,308465197.75,1723810.0,104715000.0,50688510.0,202508
10000031,Impass,53847192.2,0.0,11277000.0,111562510.0,3051875.0,0.0,2720000.0,951730.0,202508
10000032,Sinq Laison,3238108968.95,7241630.0,1104638000.0,1232338600.0,767563587.55,544760.0,231018000.0,281172670.0,202508
10000033,The Citadel,1911094568.05,5685480.0,974298000.0,1520733930.0,493661830.75,618400.0,232100000.0,673196500.0,202508
10000034,The Kalevala Expanse,805765751.8,2564930.0,111258000.0,138145520.0,240686809.5,235510.0,16133000.0,11883710.0,202508
10000035,Deklein,580589421.75,466220.0,112467000.0,86543940.0,70474984.0,13820.0,22377000.0,2447770.0,202508
10000036,Devoid,470435949.2,2197940.0,707361000.0,1107006560.0,142293386.3,256800.0,146703000.0,73560420.0,202508
10000037,Everyshore,1468510720.2,2179660.0,2934364000.0,895201500.0,388511262.7,145730.0,517406000.0,139125700.0,202508
10000038,The Bleak Lands,456429470.4,1726010.0,327351000.0,236151760.0,126792233.6,260780.0,59404000.0,42088500.0,202508
10000039,Esoteria,1710688667.5,0.0,308129000.0,215240750.0,402517811.6,0.0,89718000.0,1842000.0,202508
10000040,Oasa,2501301802.75,1645480.0,641059000.0,328182970.0,360044300.15,114740.0,50499000.0,33256940.0,202508
10000041,Syndicate,147786658.79999998,1412740.0,121759000.0,193443950.0,14710137.85,167180.0,16601000.0,21225830.0,202508
10000042,Metropolis,3464375844.3,8389420.0,3663361000.0,1195057730.0,575801876.85,545450.0,493183000.0,145543680.0,202508
10000043,Domain,3583226837.4,7334970.0,2414002000.0,4888255200.0,804628991.35,497490.0,263087000.0,633227760.0,202508
10000044,Solitude,412044862.4,16039580.0,696546000.0,793241040.0,105589857.4,2279710.0,102652000.0,73170270.0,202508
10000045,Tenal,144205279.1,2680270.0,68799000.0,126382040.0,19028287.3,444400.0,4159000.0,11511900.0,202508
10000046,Fade,125952353.7,0.0,40211000.0,66759940.0,48392433.3,0.0,10574000.0,24608220.0,202508
10000047,Providence,892185795.4,0.0,215294000.0,226988580.0,298344816.3,0.0,66076000.0,14901410.0,202508
10000048,Placid,896696331.25,16916270.0,9071000.0,709003180.0,328782655.65,2364370.0,1837000.0,256434190.0,202508
10000049,Khanid,1350287746.45,9588740.0,347419000.0,1388698690.0,271779233.3,1188830.0,74111000.0,197536490.0,202508
10000050,Querious,604054891.5,0.0,433683000.0,81533600.0,46498797.15,0.0,116417000.0,559340.0,202508
10000051,Cloud Ring,74461471.8,2835060.0,82646000.0,85729850.0,4999311.8,535070.0,7583000.0,8510.0,202508
10000052,Kador,1355948183.45,4849890.0,1497516000.0,3070362520.0,432446739.8,357940.0,114599000.0,608935670.0,202508
10000053,Cobalt Edge,864808897.6,353170.0,276454000.0,475300400.0,131295904.5,63570.0,26734000.0,20648370.0,202508
10000054,Aridia,779144908.25,35643560.0,268999000.0,465950710.0,148284811.15,2834540.0,40280000.0,37388340.0,202508
10000055,Branch,2037824994.7,476780.0,269326000.0,319982550.0,79223279.15,17880.0,42147000.0,3058190.0,202508
10000056,Feythabolis,1607921799.35,5977910.0,162180000.0,152099420.0,365492458.6,842600.0,26186000.0,442240.0,202508
10000057,Outer Ring,49189251.3,1508480.0,37646000.0,180290850.0,1485670.7,136620.0,8299000.0,703540.0,202508
10000058,Fountain,6697365715.65,22196010.0,1601251000.0,2040732670.0,89959472.1,2362650.0,209928000.0,21006350.0,202508
10000059,Paragon Soul,428668822.15,0.0,281306000.0,76640310.0,117762135.75,0.0,31019000.0,2324580.0,202508
10000060,Delve,387122859.9,5690690.0,273631000.0,21000.0,64410520.45,1047320.0,70431000.0,240.0,202508
10000061,Tenerifis,1002226891.25,4181360.0,407485000.0,565454420.0,178366747.65,643030.0,98586000.0,18781590.0,202508
10000062,Omist,1254347555.2,1169380.0,152333000.0,185205090.0,17035269.7,50620.0,34243000.0,1196060.0,202508
10000063,Period Basis,202777828.5,0.0,30278000.0,461090.0,84360982.2,0.0,9392000.0,127300.0,202508
10000064,Essence,1390779680.25,5166270.0,831940000.0,507526060.0,331855079.45,348970.0,151784000.0,31988160.0,202508
10000065,Kor-Azor,1079381378.45,7146990.0,318982000.0,396815150.0,312550980.85,512230.0,25778000.0,64826910.0,202508
10000066,Perrigen Falls,1759743916.85,3329010.0,316815000.0,497498230.0,197186426.25,311930.0,58765000.0,43783200.0,202508
10000067,Genesis,1357271590.1,8211480.0,707654000.0,1028023890.0,311402339.15,935740.0,146911000.0,238059170.0,202508
10000068,Verge Vendor,1352758182.2,1652760.0,5730000.0,676197860.0,264256590.65,109440.0,1342000.0,133414660.0,202508
10000069,Black Rise,422431993.5,7447710.0,295146000.0,556692150.0,54598517.05,1400070.0,37997000.0,133449790.0,202508
10000070,Pochven,214791832.0,0.0,0.0,11096660.0,103049432.0,0.0,0.0,25700.0,202508
